,County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,SNAP,Location Points
474,Onondaga,Emmi's Farm Market-Baldwinsville,1482 West Genesee Rd Baldwinsville,1482 West Genesee Rd.,Baldwinsville,NY,13027,Anthony Emmi,3153743577.0,http://www.emmifarms.com,"Mon-Sat  9am-6pm, Sunday  10am-6pm",May 1-October 31,Y,P/M,43.16899,-76.40302,N,"(43.16899, -76.40302)"
475,Onondaga,Emmi's Farm Market-Liverpool,1401 Buckley Rd. Liverpool,1401 Buckley Road,Liverpool,NY,13088,Anthony Emmi,3153743577.0,http://www.emmifarms.com,"Mon-Sat  9am-6pm, Sunday  10am-6pm",July 1-September 4,Y,M,43.13879,-76.17373,N,"(43.13879, -76.17373)"
476,Onondaga,Fayetteville Farmers' Market,Fayetteville Town Ctr 504 Burdick St.,504 Burdick Street,Fayetteville,NY,13066,Lacey Cashman,3013351434.0,http://www.fayettevillefarmersmarketcny.com,Thursday  12pm-6pm,May 10-October 25,Y,P/M,43.027640000000005,-76.01608,N,"(43.02764, -76.01608)"
477,Onondaga,Gillie Brook Farm Stand,6147 Gillie Brook Rd.  Memphis,6147 Gillie Brook Road,Memphis,NY,13112,Robert Nogash,3156723706.0,http://www.gilliefarms.com,"Sat  12pm-3pm, Sun  11am-3pm, Wed  8am-3pm (summer only)",May-January,Y,P/M/X/W,43.07172,-76.35375,Y,"(43.07172, -76.35375)"
478,Onondaga,Skaeneateles Farmer's Market-Saturday,1 East Austin St. Austin Park Pavilion,1 East Austin Street,Pavilion,NY,13152,Sue Murphy,3157279320.0,,Saturday 10am-1pm,May 19-October 13,Y,P/M,42.95091,-76.43045,N,"(42.95091, -76.43045)"
479,Onondaga,Skaneateles Farmers' Market-Thursday,1 East Austin St. Austin Park Pavilion,One E. Austin St,Skaneateles,NY,13152,Sue Murphy,3157279320.0,http://www.townofskaneateles.com,Thurs 3:30pm-6:30pm,May 17-November 15,Y,P/M,42.95089,-76.4309,N,"(42.95089, -76.4309)"
480,Onondaga,Syracuse Eastside Neighborhood Market,Westcott Community Ctr 826 Euclid Ave,826 Euclid Ave,Syracuse,NY,13210,Jennifer Walton,3154788634.0,http://www.wescottcc.org/farmers-market,Wed  2pm-6pm,June 6-October 31,Y,M,43.03662,-76.1192,N,"(43.03662, -76.1192)"
481,Onondaga,Syracuse Farm Fresh Mobile Market,"Contact market for locations & times, 315-345-0600",500 West Newell Street,Syracuse,NY,13205,Diane Turner,3153450600.0,https://ssinterfaithcdc.org/projects/farm-fresh-mobile-market/,Mon-Fri,Year-round,Y,YR,43.016878000000005,-76.15371400000001,Y,"(43.016878, -76.153714)"
482,Ontario,Canandaigua Farmers' Market,167 Mill St.,167 Mill Street,Canandaigua,NY,14424,Rich Riedman,5853946597.0,http://www.canandaiguafarmersmarket.com,Sat  8:30am-12:30pm,June 2-October 27,Y,M,42.8857,-77.27849,N,"(42.8857, -77.27849)"
483,Ontario,Canandaigua WINTER Farmers' Market,"Antis St. Parkling lot, Behind Byrne Dairy",Antis St.,Canandaigua,NY,14424,Rich Riedman,5853946597.0,,"Every other Sat  , 10am-11am",November 3-May 25,N,M/X/W/P,42.88362,-77.2801,N,"(42.88362, -77.2801)"
484,Ontario,Geneva Farmers' Market-Saturday,Municipal parking lot Exchange St.,400 Exchange Street,Geneva,NY,14456,Marie Milligan,3157897811.0,http://www.downtowngeneva.org/farmers-market.html,Saturday  8am-2pm,June 14-October 18,Y,M,42.869,-76.98106,N,"(42.869, -76.98106)"
485,Ontario,Geneva Farmers' Market-Thursday,Municipal parking lot Exchange St.,400 Exchange St,Geneva,NY,14456,Marie Milligan,3157897811.0,http://www.downtowngeneva.org/farmers-market.html,Thursday  7:30am-1pm,June 14-October 18,Y,M,42.869,-76.98106,N,"(42.869, -76.98106)"
486,Ontario,GLCC Farm Stand,61 Elizabeth Blackwell St.  Geneva,61 Elizabeth Blackwell St.,Geneva,NY,,Flora Liu,3157810014.0,,Wednesday  3pm-6pm,July 11-September 26,Y,M,42.86515,-76.98161999999999,Y,"(42.86515, -76.98162)"
487,Ontario,Our Children's Place Farm Stand,9 Village Dr. Clifton Springs,9 Village Dr. Clifton Springs,Clifton Springs,NY,14432,Michelle Pane,3154623147.0,https://www.ccdpkids.net/,Monday 3pm-6pm,July 2-Sept 24,Y,M,42.96133,-77.13823000000001,Y,"(42.96133, -77.13823)"
488,Ontario,Victor Farmers' Market,Village Hall Parking Lot 60 East Main St.,60 East Main St,Victor,NY,14564,Roseanne Turner-Adams,5859243311.0,http://www.victorny.org,Wednesday  3pm-6pm,June 6-October 31,Y,M,42.98134,-77.40859,N,"(42.98134, -77.40859)"
489,Orange,Cornwall Farmers' Market,183 Main Street,183 Main Street,Cornwall,NY,12518,MaryBeth Greene,8455342070.0,https://www.facebook.com/townofcornwallfarmersmarket/,Wednesday  11am-5pm,June-September,Y,M,41.438984999999995,-74.02849300000001,N,"(41.438985, -74.028493)"
490,Orange,Cornwall WINTER Farmers' Market,Cornwall Senior Center 40 Munger Dr,395 Hudson St. (address for library-ctr is behind library),Cornwall,NY,12518,Carrie Sabins,8457755574.0,,1st & 3rd Sat  10am-2pm,November-April,N,M/X/W/P,41.441815999999996,-74.02609,N,"(41.441816, -74.02609)"
491,Orange,Downing Park Farm Stand,123 Carpenter Ave.  Newburgh,Carptenter Ave and 3rd Street,Newburgh,NY,12550,Sarah Simon,6175387577.0,http://facebook.com/DowningParkFarmersMarket,Saturday  10am-1pm,September 1-November 17,Y,M,41.50452,-74.01805999999999,Y,"(41.50452, -74.01806)"
492,Orange,Florida NY Farmers' Market,133 N Main St near Dollar Tree,133 N Main Street,Florida,NY,10921,Janet Picarelli,8456518310.0,http://www.floridafarmersmarket.org,Tuesday  10am-4pm,June 12-October 30,Y,M,41.33775,-74.35873000000001,N,"(41.33775, -74.35873)"
493,Orange,Goshen Farmers' Market,Goshen Village Square on Main st,Main St and Church St,Goshen,NY,10924,Diana Lupinski,8452947741.0,http://www.goshennychamber.com,Friday  10am-5pm,May 18-October 26,Y,P/M,41.402190000000004,-74.32408000000001,N,"(41.40219, -74.32408)"
494,Orange,Healthy Orange Farmers' Market,"130 Broadway (lawn next to DMV bldg), btwn Johnston & Landers St. Newburgh",131 Broadway,Newburgh,NY,12550,Meg Oakes,8453606691.0,http://www.healthyorange.com/,Tuesday  10am-2pm,July 10-October 23,Y,M,41.50009,-74.01254,Y,"(41.50009, -74.01254)"
495,Orange,Kirby Farm Hemlock Grove Farm Stand,25 Kinne Lane Middletown,25 Kinne Lane,Middletown,NY,10940,Charles F. Kirby,8453552718.0,,Sat/Sun 8am-6pm,Year-round,Y,YR,41.404790000000006,-74.50332,N,"(41.40479, -74.50332)"
496,Orange,Middletown Farmers' Market,Erie Way btwn Montgomery & Cottage Sts.,32-48 Cottage Street,Middletown,NY,10940,Anne Kelly,8453438075.0,http://www.middletownbid.org,Saturday  8am-1pm,June 2-October 27,Y,M,41.44814,-74.41459,N,"(41.44814, -74.41459)"
497,Orange,Monroe Museum Village Farmers' Market,1010 Rt. 17M Museum Village parking lot,1010 State Route 17M,Monroe,NY,10950,Michael Sosler,8457828248.0,,Wed  9am-3pm,June 6-October 24,Y,M,41.343999999999994,-74.19742,Y,"(41.344, -74.19742)"
498,Orange,Newburgh Mall Farmers' Market,Newburgh Mall Parking lot  1401 Route 300,1401 Route 300,Newburgh,NY,12550,Debbie Gaito,8455641400.0,http://www.newburghmall.com,Saturday  10am-2pm,July 7-October 20,Y,M,41.51758,-74.0714,N,"(41.51758, -74.0714)"
499,Orange,Pine Bush Farmers' Market,62 Main St lot behind Crawford Cultural Center,New and Main Streets,Pine Bush,NY,12566,Douglas Drossell,8452170785.0,http://www.pinebushfarmersmarket.com,Saturday  9am-2pm,May 26-November 17,Y,P/M,41.60918,-74.3005,N,"(41.60918, -74.3005)"
500,Orange,Port Jervis Farmers' Market,100 Pike St.,100 Pike Street,Port Jervis,NY,12771,Sarah Worthy,8458005130.0,http://www.pjfarmmarket.com,Saturday  10am-2pm,June 23-October 13,Y,M,41.37555,-74.69237,Y,"(41.37555, -74.69237)"
501,Orange,Soons Orchards Farm Stand,23 Soons Circle  New Hampton,23 Soons Circle,New Hampton,NY,10958,Sharon Soons,8453745471.0,http://www.soonsorchards.com,"Daily  9am-6pm, Closed for June",Year-round,Y,YR,41.40258,-74.40356,N,"(41.40258, -74.40356)"
502,Orange,Tuxedo Farmers' Market,Tuxedo Park Train Station lot 240 Rt. 17,240 State Route 17,Tuxedo,NY,10987,Christina Tremblay,8459154058.0,http://www.tuxedofarmersmarket.com,Saturday  9am-2pm,June 16-October 27,Y,M,41.19447,-74.18446999999999,N,"(41.19447, -74.18447)"
503,Orange,Village of Monroe Farmers' Market,"Park & Ride Commuter Lot , Millpond Parkway",68 Millpond Pkwy,Monroe,NY,10950,Irene Conklin,9739007708.0,,Sunday  9am-2pm,June 3-November 13,Y,M,41.32983,-74.189196,N,"(41.32983, -74.189196)"
504,Orange,Warwick Valley Farmers' Market,South St. parking lot,South St and Bank St,Warwick,NY,10990,Penny Steyer,8459860043.0,http://www.warwickvalleyfarmersmarket.org,Sunday  9am-2pm,May 13-November 18,Y,P/M,41.25656,-74.35858,Y,"(41.25656, -74.35858)"
505,Orleans,Canal Village Farmers' Market,127 W Center St. Medina,127 W Center St.,Medina,NY,14103,Gail Miller,5857983904.0,http://www.facebook.com/Canal-Village-Farmers-Market-1628793180740256,"Jun-Oct  Sat  8am-1pm, Nov-May Sat  9am-1pm",Year-round,Y,YR,43.220217,-78.38851,N,"(43.220217, -78.38851)"
506,Orleans,Circle R Farm Market,13490 Roosevelt Highway  Waterport,13490 Roosevelt Highway,Waterport,NY,14571,Laurie Gregori,5856824435.0,,Daily  9am-8pm,May 23-October 30,Y,P/M,43.360490000000006,-78.24848,N,"(43.36049, -78.24848)"
507,Orleans,Lori's Market Basket Farm Stand,51 State St.  Holley,51 State Street,Holley,NY,14470,Lori Passarell,5853310708.0,,Daily  10am-6pm,May 1-November 30,Y,P/M,43.22135,-78.02329,N,"(43.22135, -78.02329)"
508,Orleans,Navarras Farm Market and Greenhouses,3272 Eagle Harbor Road,3272 Eagle Harbor Road,Albion,NY,14411,Amanda Mrzyuka,5855917767.0,,"Mon-Sat 9am-8pm, Sunday 9am-5pm",April 30-December 31,Y,P/M/X,43.189409999999995,-78.25421999999999,N,"(43.18941, -78.25422)"
509,Orleans,Panek's Pickin' Patch,13420 W County House Rd  Albion,13420 W County House Rd.,Albion,NY,14411,Guinevere Panek,5855896155.0,http://www.panekspickinpatch.com,Daily  9am-5pm,June 1-October 31,Y,M,43.21866,-78.2551,N,"(43.21866, -78.2551)"
510,Orleans,Roberts Farm Market,11170 Maple Ridge Rd. Medina,11170 Maple Ridge Rd.,Medina,NY,14103,Margaret Roberts,7165601200.0,http://www.robertsfarmmarket.com,"Apr-Dec M-Sa 9am-6pm, January-March: , Tue 9am-4pm, Fri/Sat 9am-5pm",Year-round,Y,YR,43.206790000000005,-78.40098,N,"(43.20679, -78.40098)"
511,Orleans,Watt Farms Country Market,3121 Oak Orchard Rd. Albion,3121 Oak Orchard Rd,Albion,NY,14411,Karen Watt,5855898000.0,http://www.wattfarms.com,"Daily  9am-9pm, hours change after Sept",April 15-December 24,Y,P/M/X,43.265158,-78.192266,N,"(43.265158, -78.192266)"
512,Oswego,Fulton Farmers' Market,South First Street,South First Street,Fulton,NY,13069,Sara Broadwell,3153437681.0,,Saturday  8am-12pm,May 26-October 13,Y,P/M,43.3111,-76.40499,Y,"(43.3111, -76.40499)"
513,Oswego,Godfrey's Last Stand Farm Stand,1232 State Route 264 Phoenix,1232 State Route 264,Phoenix,NY,13135,Roberta Godfrey,3155937291.0,https://www.facebook.com/pg/Godfreys-Last-Stand-146264062067804/about/,"Mon-Fri  9am-7pm, Sat/Sun  9am-6pm, Jan-Apr Th-Su 12-4pm",Year-round,Y,YR,43.31155,-76.29001,Y,"(43.31155, -76.29001)"
514,Oswego,Guppy's Berry Farm Farm Stand,512 County Route 26  West Monroe,512 County Route 26,West Monroe,NY,13617,Elaine Guppy,3156257920.0,,"Wed-Fri  4pm-8pm, Saturday  8am-8pm, Sunday  8am-6pm",July 15-October 1,Y,M,43.35052,-76.03094,N,"(43.35052, -76.03094)"
515,Oswego,Lacona Farmers' Market,5 Maple Ave.,5 Maple Avenue,Lacona,NY,13083,Jim Horth,3155912078.0,http://www.facebook.com/LaconaFarmersMarket,Thursday  4pm-7pm,June 21-August 31,N,M,43.64377,-76.0677,Y,"(43.64377, -76.0677)"
516,Oswego,Oswego Farmers' Market,West 1st btwn Bridge & W. Oneida St.,West Bridge St and West 1st St,Oswego,NY,13126,Sara Broadwell,3153437681.0,http://facebook.com/oswegofarmmarket,Thursday  4:30pm-8pm,May 24-October 11,Y,P/M,43.456559999999996,-76.51127,Y,"(43.45656, -76.51127)"
517,Oswego,Pulaski Farmers' Market,South Park Jefferson St.,Jefferson Street and Maple Ave.,Pulaski,NY,13142,Brian Leary,3155589976.0,http://www.pulaskifarmersmarket.com,Friday  4pm-8pm,June 22-September 28,Y,M,43.56776,-76.12688,N,"(43.56776, -76.12688)"
518,Otsego,Cooperstown Saturday Farmers' Market,101 Main St. in Pioneer Alley near Keybank,101 Main St,Cooperstown,NY,13326,Shannon Kirch,6075476195.0,http://www.cooperstownfarmersmarket.org,"Saturday 9am-2pm, Opens 10am Jan-Apr",Year-round,Y,YR,42.70001,-74.92526,Y,"(42.70001, -74.92526)"
519,Otsego,Cooperstown Tuesday Farmers' Market,101 Main Street,101 Main Street,Cooperstown,NY,13326,Shannon Kirch,6075476195.0,http://www.cooperstownfarmersmarket.org,Tuesday  12pm-5pm,June-August,Y,M,42.70063,-74.92524,Y,"(42.70063, -74.92524)"
520,Otsego,Exeter Park Produce and Garlic Farm Stand,"147 South Rd.  West Winfield, close to intersection of route 51",147 South Road,West Winfield,NY,13491,David or Cynthia Ball,3159823589.0,http://www.exeterparkproduceandgarlic.com,"Tue/Sat/Sun  1pm-5pm, Wed/Thu  10am-1pm",June 18-October 15,Y,M,42.83092,-75.1367,N,"(42.83092, -75.1367)"
521,Otsego,Middlefield Orchard Farm Stand,2274 State Hwy 166 Cooperstown,2274 State Hwy 166,Cooperstown,NY,13326,Wilfred Bruneau,6075478212.0,http://www.middlefieldorchard.com,Mon-Sat  9am-5pm,June 30-November 3,Y,M,42.70279,-74.8348,N,"(42.70279, -74.8348)"
522,Otsego,Morris Farmers' Market,"Guy Rathbon Park Main St., behind Firehouse",Main St and Church St,Morris,NY,13808,Paul Tourtellotte,6072635423.0,,Thursday  3pm-6pm,May 17-October 11,Y,P/M,42.54813,-75.24686,N,"(42.54813, -75.24686)"
523,Otsego,Oneonta Farmers' Market,Muller Plaza 205 Main St. (Rt. 7),205 Main Street,Oneonta,NY,13820,Meg Kennedy,6072938128.0,http://www.oneontafarmersmarket.org,Saturday  9am-1pm,May 5-October 27,Y,P/M,42.45417,-75.06173000000001,N,"(42.45417, -75.06173)"
524,Otsego,Oneonta WINTER Farmers' Market,"Main St. Garage Walkway, near Latte Lounge, 196 Main St.",196 Main Street,Oneonta,NY,13820,Betty Lee,6072671807.0,http://www.oneontafarmersmarket.com,Saturday  9am-1pm,Nov 3-Dec 29,Y,X/W,42.45397,-75.06188,N,"(42.45397, -75.06188)"
525,Otsego,Richfield Springs Area Farmers' Market,"Spring Park Main St. (Rt. 20), across from Post Office",Main St and Church St,Richfield Springs,NY,13439,Ronald Bayzon,3158582703.0,,"Thu  2pm-6pm, Sat  8am-1pm",June 16-October 27,Y,M,42.853590000000004,-74.98476,N,"(42.85359, -74.98476)"
526,Putnam,Cold Spring Farmers' Market,Boscobel House & Gardens  1601 Rt 9D Garrison,1601 State Route 9D,Garrison,NY,10516,Zoe Markwalter,8452029733.0,http://www.csfarmmarket.org,Sat  8:30am-1:30pm,May 5-November 17,Y,P/M,41.41403,-73.93809,Y,"(41.41403, -73.93809)"
527,Putnam,Cold Spring WINTER Farmers' Market,"St. Mary's Church Parish Hall, 1 Chestnut Street",1 Chestnut St,Cold Spring,NY,10516,Zoe Markwalter,8452029733.0,http://www.csfarmmarket.org,Saturday  9:30am-1:30pm,November 24-April 27,N,M/X/W/P,41.419897,-73.954688,Y,"(41.419897, -73.954688)"
528,Putnam,Hudson Valley Regional Farmers' Market,15 Mt Ebo Rd South Brewster,15 Mt Ebo Drive,Brewster,NY,10509,Melissa Kamin,8458789078.0,,Sunday  10am-2pm,Year-round,Y,YR,41.43416,-73.57263,N,"(41.43416, -73.57263)"
529,Putnam,Putnam Hospital Center Farmers' Market,670 Stoneleigh Ave.  Carmel,670 Stoneleigh Ave,Carmel,NY,10512,Marcela Rojas,8452304773.0,,Thursday  10am-3pm,June 14-September 27,Y,M,41.385709999999996,-73.66424,N,"(41.38571, -73.66424)"
530,Putnam,Town of Southeast Farm Stand,997 State Route 22  Brewster,997 State Route 22,Brewster,NY,10509,Gary Glowaczewski,8459817200.0,http://www.rgproduceocg.com,Saturday  8am-3pm,June 2-December 1,Y,M/X,41.39784,-73.60218,N,"(41.39784, -73.60218)"
531,Queens,Astoria Greenmarket,14th St.  btwn 31st Ave. & 31st Rd.,14th St and 31st Ave,Astoria,NY,11106,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket,Wednesday  8am-3pm,July 11-November 28,Y,M,40.76825,-73.93203000000001,Y,"(40.76825, -73.93203)"
532,Queens,Brooklyn Grange Farm Stand,37-18 Northern Blvd. (rooftop) Long Island City,37-18 Northern Blvd.,Long Island City,NY,11101,Stephanie Diaz,6466250318.0,http://www.brooklyngrange.com,Saturday  11am-4pm,May 19-October 28,Y,P/M,40.75201,-73.92583,N,"(40.75201, -73.92583)"
533,Queens,Corona Greenmarket,Roosevelt Ave. btwn 103rd & 104th Sts.,Roosevelt Ave and 103rd St,Corona,NY,11368,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket,Friday  8am-3pm,July 6-November 16,Y,M,40.74994,-73.86221,Y,"(40.74994, -73.86221)"
534,Queens,Culinary Kids Farm Rockaway Stand,310 Beach 58th St. Arverne,310 Beach 58th Street,Arverne,NY,11692,Malisa Rivera,3473210423.0,http://www.culinarykidsdaycamp.org,Saturday  10am-4pm,July 7-November 24,Y,M,40.59453,-73.78803,Y,"(40.59453, -73.78803)"
535,Queens,Culinary Kids Farm Stand,30-15 Seagirt Blvd. Far Rockaway,30-15 Seagirt Blvd.,Far Rockaway,NY,11691,Malisa Rivera,3473210423.0,http://www.culinarykidsdaycamp.org,Saturday  10am-3pm,July 7-September 29,Y,M,40.59582,-73.7636,Y,"(40.59582, -73.7636)"
536,Queens,Cunningham Park Farmers' Market,"Parking lot of Park northeast corner, Union Turnpike & 196 Place",196-10 Union Turnpike,Fresh Meadows,NY,11366,Emily Lee,9149234837.0,http://www.downtoearthmarkets.com,Sunday  9am-2pm,May 6-November 18,Y,P/M,40.73088,-73.77467,Y,"(40.73088, -73.77467)"
537,Queens,Ditmars Park Youthmarket,Ditmars Park on Steinway St.,22-00 Steinway St.,Queens,NY,11105,Kori Petrovic,2127887900.0,http://www.grownyc/youthmarket,Saturday  8am-3pm,June 2-November 17,Y,M,40.77165,-73.90699000000001,Y,"(40.77165, -73.90699)"
538,Queens,Edgemere Farm Stand,385 Beach 45th St. Far Rockaway,385 Beach 45th Street,Queens,NY,11691,Mathew Sheehan,6466701655.0,http://www.edgemerefarm.org,Saturday  10am-2pm,May 12-November 24,Y,P/M,40.59536,-73.77654,N,"(40.59536, -73.77654)"
539,Queens,Elmhurst Hospital Greenmarket,41st Ave. btwn 80th & 81st Sts.,41st Ave and 80th St,Elmhurst,NY,11373,Pam Knepper,2127887900.0,http://www.grownyc.org,Tuesday  8am-4pm,June 5-November 27,Y,M,40.7458,-73.88548,Y,"(40.7458, -73.88548)"
540,Queens,Far Rock Farm Stand,Beach 45th St. & Beach Channel Drive,385 Beach 45th Street,Far Rockaway,NY,11691,Jenae Joseph,3477733551.0,http://bedstuyagainsthunger.org,Saturday  9am-2pm,July 7-November 17,Y,M,40.595287,-73.776572,Y,"(40.595287, -73.776572)"
541,Queens,Flushing Greenmarket,Kissena Blvd. and Maple Ave.,Kissena Boulevard and Maple Avenue,Flushing,NY,11355,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket,Wednesday  8am-4pm,July 11-November 28,Y,M,40.75636,-73.82579,Y,"(40.75636, -73.82579)"
542,Queens,Forest Hills Greenmarket,Queens Blvd. at 70th Ave. near Post Office,106-28 Queens Blvd.,Queens,NY,11375,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket/queens/forest-hills,Sunday  8am-2pm,Year-round,Y,YR,40.72193,-73.84676,Y,"(40.72193, -73.84676)"
543,Queens,Harvest Home City Line Farm Stand,Drew St. btwn 101 st & Liberty Aves. Jamaica,101 Street and Liberty Ave.,Brooklyn,NY,11208,Maritza Owens,2128283361.0,http://www.harvesthomefm.org,Saturday  8am-4pm,June 9-November 24,Y,M,40.67906,-73.86423,Y,"(40.67906, -73.86423)"
544,Queens,Jackson Heights Greenmarket,79th St. btw 34th Ave. & Northern Blvd.,78-99 34th Ave,jackson heights,NY,11372,Pam Knepper,2127887900.0,http://www.grownyc.org/greenmarket/queens/jackson-heights,Sunday  8am-2pm,Year-round,Y,YR,40.7535,-73.88790999999999,Y,"(40.7535, -73.88791)"
545,Queens,Jamaica Friday Farmers' Market,"92-21 Parson's Blvd, between Jamaica and Archer",92-21 Parson's Blvd,Jamaica,NY,11432,Emily Lee,9149234837.0,http://www.downtoearthmarkets.com,Friday  8:30am-4pm,June 15-November 16,Y,M,40.70575,-73.79221,Y,"(40.70575, -73.79221)"
546,Queens,Jamaica Hospital Farmers' Market,134-20 Jamaica Ave.,134-20 Jamaica Ave.,Jamaica,NY,13318,Bernadette Martin,5166705311.0,http://www.ligreenmarket.org,Wednesday  10am-4pm,June 27-November 21,Y,M,40.70232,-73.81823,Y,"(40.70232, -73.81823)"
547,Queens,Jamaica Saturday Farmers' Market,98-40 160th St. off Jamaica Ave.,160th Street and Jamaica Avenue,Queens,NY,11432,Emily Lee,9149234837.0,http://www.downtoearthmarkets.com,Saturday  8:30am-4pm,June 16-November 17,Y,M,40.70374,-73.79914000000001,Y,"(40.70374, -73.79914)"
548,Queens,Joseph Addabbo FHC Farmers' Market,6200 Beach Channel Dr. parking lot Arverne,6200 Beach Channel Dr,Arverne,NY,11692,Viviana Bonilla,7189457150.0,http://www.addabbo.org,Sat  7:30am-2pm,July 7-November 17,Y,M,40.59322,-73.79174,N,"(40.59322, -73.79174)"
549,Queens,NYC Health & Hospital-Queens Farmers' Market,Front of Pavillion 82-68 164th St. Jamaica,82-68 164th St,Jamaica,NY,11432,Sandra Springer,7188832576.0,http://www.nychealthandhospitals.org/queens,Thursday  8am-4pm,June 21-November 22,Y,M,40.71753,-73.80373,N,"(40.71753, -73.80373)"
550,Queens,NYC Health & Hospitals -Queens Farmers' Market II,WIC Clinic 114-02 Guy R Brewer Blvd. Jamaica,114-02 Guy R Brewer Blvd,Queens,NY,11434,Ophelia Rankine,7188836635.0,http://www.nychealthandhospitals.org/queens,Thursday  8am-4pm,June 21-November 22,Y,M,40.68851,-73.78588,N,"(40.68851, -73.78588)"
